sid,label,prob_before,prob_after,pred_before,pred_after,changed
30764,0,0.2944060042626225,0.29440600407429834,0,0,0
30891,0,0.2989035242821519,0.2989035331026089,0,0,0
30898,1,0.2610758257075109,0.2610758257075109,0,0,0
30940,1,0.6253334454204047,0.5125215443810248,0,0,0
31007,0,0.9000388970397393,0.9000386700508106,0,0,0
31031,0,0.28719184073347404,0.2871918405485449,0,0,0
31066,0,0.29539583765646305,0.29539583746844034,0,0,0
31067,0,0.2984915891359565,0.29849158894561667,0,0,0
31075,0,0.4060208438994381,0.4060208438994381,0,0,0
31095,0,0.30149480377318827,0.3014948035820201,0,0,0
31098,1,0.7478532983569037,0.7478533086141147,0,0,0
31112,0,0.810906355479929,0.810906355479929,0,0,0
31128,1,0.5031942174170589,0.5031942145407688,0,0,0
31142,0,0.25867697613635565,0.25867697613635565,0,0,0
31182,1,0.931364616858224,0.9313285177264345,0,0,0
31232,1,0.32270084267867916,0.32578526444416445,0,0,0
31267,0,0.6233428159741421,0.6233427817794369,0,0,0
31280,0,0.5296416618341183,0.5296412778285055,0,0,0
31289,1,0.8299720245461036,0.8303470380019905,0,0,0
31304,1,0.5946467379506902,0.5946467334510553,0,0,0
31307,1,0.4351050694614242,0.4351044463849242,0,0,0
31328,1,0.698493457969665,0.5991626869789721,0,0,0
31350,0,0.4651065459286486,0.4651065482534765,0,0,0
31352,1,0.6252190025307849,0.5954087166931867,0,0,0
31373,1,0.37569990289086097,0.37974157501790484,0,0,0
31404,0,0.3039314568355902,0.30393145496911883,0,0,0
31442,1,0.8978176347803657,0.8978176347844752,0,0,0
31457,1,0.5655650147155157,0.5941968851140019,0,0,0
31533,0,0.14001931182748054,0.14001931182748054,0,0,0
31575,1,0.40301902300214365,0.40301902144092366,0,0,0
31608,1,0.40760900470149775,0.4129816318166865,0,0,0
31634,0,0.28503961885100826,0.28503961866718613,0,0,0
31669,1,0.45648840894091197,0.4564884092097279,0,0,0
31692,0,0.30225790873573843,0.3022579112981209,0,0,0
31698,0,0.3540397701226434,0.3540398031351262,0,0,0
31704,1,0.7607566090958947,0.7607566290358483,0,0,0
31706,0,0.39206251345338355,0.3920624956749406,0,0,0
31715,1,0.27996302816709556,0.28285869156652316,0,0,0
31723,0,0.4865942521435545,0.4865942521435545,0,0,0
31736,0,0.4060208438994381,0.4060208438994381,0,0,0
31738,0,0.018960825953291925,0.018960825953291925,0,0,0
31739,1,0.514948989016102,0.5149489522542644,0,0,0
31900,0,0.5060949246406109,0.5060948673244202,0,0,0
31904,0,0.17566247746405375,0.17566247366232066,0,0,0
31910,1,0.4429028225878965,0.44455747362194753,0,0,0
31911,1,0.7618283051452399,0.7618283051452399,0,0,0
31933,0,0.2816287574265009,0.2816287571418543,0,0,0
31941,1,0.3628864793433425,0.3658994552573652,0,0,0
31957,1,0.7742455375841532,0.7726356699619091,0,0,0
31992,0,0.7027440518475024,0.7027440518475024,0,0,0
31993,0,0.026431788962326282,0.026431788962326282,0,0,0
32001,0,0.28794895705993784,0.2879489568740856,0,0,0
32066,1,0.4816410305444108,0.48428079128360335,0,0,0
32068,1,0.3250187705840462,0.3250187705840462,0,0,0
32090,0,0.29818289005261644,0.29818288986300834,0,0,0
32133,1,0.7641362873474314,0.7641363038043817,0,0,0
32153,0,0.2843632792859662,0.28436327910214104,0,0,0
32186,1,0.9302203985551234,0.9304280020268912,0,0,0
32201,1,0.5579800893874862,0.5598760726126643,0,0,0
32204,0,0.28556952479909387,0.28556952290697774,0,0,0
32208,0,0.28534892371958753,0.28534892353440544,0,0,0
32248,0,0.29163029125766743,0.29163026820308435,0,0,0
32263,0,0.2817921403869242,0.28179213729715236,0,0,0
32285,1,0.48536505745950737,0.48749999767311764,0,0,0
32297,0,0.388847142997688,0.38884714387109864,0,0,0
32321,0,0.6495938377280792,0.6495937884105887,0,0,0
32344,1,0.8938673267044184,0.8944331964083069,0,0,0
32363,1,0.28792570480074525,0.28792570480074525,0,0,0
32397,1,0.3454461170000897,0.3454461505234518,0,0,0
32501,1,0.2580437214944902,0.2596266426675789,0,0,0
32504,1,0.9270291150281446,0.9270291090870015,0,0,0
32505,1,0.7641865141101227,0.7641865305740951,0,0,0
32512,0,0.29416059174844994,0.29416059156070784,0,0,0
32561,0,0.277923009702256,0.27792300941832404,0,0,0
32630,1,0.7016956840825677,0.7016956841486747,0,0,0
32640,1,0.9960950411828199,0.9960950413875018,1,1,0
32759,1,0.7560337996721866,0.7560337996721866,0,0,0
32776,1,0.30784961884151696,0.3094239253504967,0,0,0
32794,1,0.34549958523153534,0.3454995836758703,0,0,0
32800,1,0.8146299334072075,0.8146303146423393,0,0,0
32858,0,0.8356044555754528,0.8356044549840594,0,0,0
32862,0,0.2858777556790656,0.2858777554947566,0,0,0
32903,1,0.4969786313034187,0.49697863348742594,0,0,0
32911,1,0.8435426224212728,0.8435426186246234,0,0,0
32916,0,0.36788992281946353,0.3678898786568402,0,0,0
32920,0,0.47859076577432363,0.4785907680890498,0,0,0
32952,0,0.7032849619675866,0.7032849619675866,0,0,0
33005,1,0.4474170591493766,0.4829078573483714,0,0,0
33016,1,0.4879585970907018,0.47056019220226797,0,0,0
33062,1,0.3092735374317666,0.3092735374317666,0,0,0
33124,0,0.2855037592868372,0.28550375921699767,0,0,0
33160,0,0.30037464975732053,0.3003746495494035,0,0,0
33177,0,0.2987569325836758,0.29875693239284284,0,0,0
33293,1,0.8997872319735323,0.8579185110263611,0,0,0
33315,0,0.28423127134010784,0.28423127274028975,0,0,0
33317,1,0.9764244570708985,0.9764244571348325,0,0,0
33391,1,0.77378689573123,0.7683928075406729,0,0,0
33398,1,0.7641227061143585,0.7669567658692859,0,0,0
33413,1,0.7043061907111071,0.7310667977985842,0,0,0
33459,0,0.28702651769815857,0.2870265159131429,0,0,0
33504,1,0.4235703787222866,0.42357035651288133,0,0,0
33519,0,0.2614806414079657,0.2614806414079657,0,0,0
33528,0,0.29945157917445325,0.2994515789833191,0,0,0
33573,0,0.2827714018530726,0.2827714046774284,0,0,0
33580,0,0.2660569404599819,0.2660569404599819,0,0,0
33633,0,0.2864060046917181,0.28640600450660353,0,0,0
33671,0,0.3044195249622565,0.3044195247700903,0,0,0
33707,0,0.28735466506222707,0.2873546647971231,0,0,0
33794,0,0.2972029389039132,0.297202935624331,0,0,0
33816,0,0.25661054401654687,0.25661054401654687,0,0,0
33843,0,0.30015938962533023,0.30015938943441506,0,0,0
33859,1,0.34842377616966325,0.3661462795961906,0,0,0
33892,0,0.30768587218719223,0.30768534313899243,0,0,0
33933,0,0.2849142053455339,0.2849142051618153,0,0,0
33957,0,0.4466749807273614,0.4466749791995514,0,0,0
33977,1,0.730671458292054,0.6875676138284517,0,0,0
34019,1,0.45658310734442237,0.4584565557552582,0,0,0
34025,1,0.31092509911155364,0.31092509911155364,0,0,0
34051,0,0.29907030359331044,0.2990703034031195,0,0,0
34092,1,0.5949625411889322,0.5962869009408991,0,0,0
34113,0,0.27921444103894383,0.2792144391998475,0,0,0
34144,0,0.28633653399200565,0.2863365410029091,0,0,0
34163,0,0.28521170785700944,0.28521170750917396,0,0,0
34241,0,0.28167312497287916,0.2816731249046843,0,0,0
34285,1,0.3197395490839998,0.32278601233260135,0,0,0
34295,0,0.47239795494261994,0.47239795661901907,0,0,0
34299,0,0.2848739039651746,0.2848739053619153,0,0,0
34303,1,0.7641746503253612,0.6511850985098967,0,0,0
34316,1,0.33212760967253835,0.3332544774611633,0,0,0
34336,0,0.29450100588454053,0.2945010056694265,0,0,0
34372,0,0.28619200772812114,0.2861920075430843,0,0,0
34394,0,0.29843354092060964,0.298433538960641,0,0,0
34401,1,0.27750557418902105,0.2775054297544442,0,0,0
34410,1,0.9616831286129601,0.9617689288467061,0,0,0
34413,0,0.298273644964448,0.29827364121764155,0,0,0
34414,0,0.2995311180380486,0.2995311178478968,0,0,0
34420,1,0.49350824602916005,0.49350824602916005,0,0,0
34428,0,0.018960825953291925,0.018960825953291925,0,0,0
34441,0,0.5791750708009161,0.5791750663290682,0,0,0
34454,1,0.8776783066343179,0.8292133125613197,0,0,0
34467,1,0.5792614989353152,0.5825873642879548,0,0,0
34528,0,0.28672751671105184,0.28672752364626003,0,0,0
34567,0,0.3774908670975158,0.37749084720929016,0,0,0
34573,1,0.7641634941576195,0.7641635106179089,0,0,0
34574,0,0.3263476648824404,0.32634766241560015,0,0,0
34612,0,0.2750887292251177,0.2750887292251177,0,0,0
34636,0,0.28397637936600484,0.28397637918264407,0,0,0
34685,0,0.2830837111254655,0.2830837108386991,0,0,0
34687,1,0.776870603354195,0.7768706050846281,0,0,0
34757,1,0.7354951318407607,0.735495131026384,0,0,0
34779,1,0.44454525361401886,0.44454463134153144,0,0,0
34782,1,0.8787150149871132,0.8794885909403066,0,0,0
34797,0,0.826123532087505,0.826123532087505,0,0,0
34814,0,0.26319861214924845,0.26319861214924845,0,0,0
34821,1,0.9528982171106631,0.9219025447388328,0,0,0
34863,1,0.2693723761726709,0.2709172583432685,0,0,0
34879,0,0.2969457533895915,0.2969457531998245,0,0,0
34904,1,0.8535308893845943,0.8535308968828985,0,0,0
34930,1,0.34950355389604065,0.3495030717950129,0,0,0
35081,0,0.026431788962326282,0.026431788962326282,0,0,0
35089,1,0.7672621120385169,0.6765413099374396,0,0,0
35092,0,0.4060208438994381,0.4060208438994381,0,0,0
35115,0,0.5210776451541353,0.5210776451541353,0,0,0
35127,1,0.9105399339349514,0.9105399321702576,0,0,0
35139,0,0.28561420896181233,0.2856142087772626,0,0,0
35148,1,0.5992188823630716,0.5985379279198575,0,0,0
35161,1,0.7059555029247216,0.7078923214890787,0,0,0
35172,1,0.3422978343345155,0.28956142519326417,0,0,0
35184,1,0.5208450838328359,0.5208450792358559,0,0,0
35190,1,0.3635336011679176,0.36614734417848344,0,0,0
35210,0,0.28533681144123496,0.2853368112571464,0,0,0
35234,1,0.45427971681998636,0.45730657342468,0,0,0
35242,1,0.4750517308216104,0.47505173765374986,0,0,0
35243,0,0.30509452837159196,0.3050945281785098,0,0,0
35244,1,0.6259417740301595,0.6259417707444916,0,0,0
35268,0,0.3843114563301439,0.38431149556356237,0,0,0
35273,1,0.46178322928247695,0.46178322928247695,0,0,0
35282,0,0.2870880297026239,0.2870880297026239,0,0,0
35283,0,0.30770587864824483,0.30770587872912686,0,0,0
35314,0,0.29723798059796874,0.2972379804268452,0,0,0
35346,0,0.29440273430469316,0.2944027341166191,0,0,0
35366,0,0.13017530931418794,0.13017530931418794,0,0,0
35370,0,0.3000664749818045,0.3000664747902085,0,0,0
35379,0,0.2734126142130412,0.2734126142130412,0,0,0
35383,0,0.28135878300547235,0.28135878583793894,0,0,0
35422,1,0.15229940764701613,0.15229940764701613,0,0,0
35440,1,0.7527574927495687,0.7527575050833776,0,0,0
35449,0,0.4060208438994381,0.4060208438994381,0,0,0
35462,0,0.498797274584264,0.4987972950587861,0,0,0
35487,0,0.29914913180713876,0.2991491316166566,0,0,0
35511,0,0.2999565344404497,0.2999565373853844,0,0,0
35529,1,0.6717995357046391,0.6753686949202272,0,0,0
35559,1,0.27155115083300874,0.27155115083300874,0,0,0
35563,0,0.29594029603481303,0.2959402942776202,0,0,0
35587,0,0.2968662965323398,0.29686629264775716,0,0,0
35591,1,0.9714955582580365,0.9714955578344795,0,0,0
35602,0,0.28230161640296,0.2823016163891062,0,0,0
35626,1,0.6230542163819541,0.6230542144137764,0,0,0
35647,0,0.28146523849728916,0.2814652383141311,0,0,0
35673,1,0.968590994464121,0.9686882610291611,0,0,0
35675,1,0.5970917493460389,0.5970917497775724,0,0,0
35705,0,0.6213403082331698,0.6213403062646558,0,0,0
35709,1,0.8355281617187467,0.835528160655904,0,0,0
35742,0,0.2828661468475418,0.28286614682471195,0,0,0
35748,0,0.4331908619280488,0.4331908270720123,0,0,0
35758,0,0.2979021431889202,0.29790214298618045,0,0,0
35772,0,0.277591120335222,0.277591120335222,0,0,0
35788,0,0.4803986008294942,0.4803986031579695,0,0,0
35798,0,0.29535658685040067,0.29535658499705364,0,0,0
35799,1,0.7647739201573729,0.7647739397078086,0,0,0
35857,1,0.5081663075473896,0.5145257667344135,0,0,0
35865,0,0.5215421461002159,0.5215421461002159,0,0,0
35879,0,0.28769217339931913,0.2876921818721836,0,0,0
35940,0,0.2834972565629383,0.2834972581537576,0,0,0
35946,1,0.7395998205011266,0.7494250088735702,0,0,0
36007,0,0.48108588213663656,0.48108588236589195,0,0,0
36016,0,0.29406712470096824,0.29406712451328765,0,0,0
36036,0,0.3909854547606032,0.39098546662200323,0,0,0
36055,1,0.6090981779176123,0.6110181825403782,0,0,0
36060,0,0.2822183023859824,0.28221830232247214,0,0,0
36067,1,0.7318092590390819,0.7318092836958001,0,0,0
36096,1,0.4611953203602487,0.4737260948253825,0,0,0
36105,0,0.28279602547515564,0.2827960252921274,0,0,0
36132,1,0.5211632681996524,0.5211632662320794,0,0,0
36192,1,0.39863918239352103,0.3611037431150047,0,0,0
36207,0,0.2806914111630681,0.2806914076811135,0,0,0
36215,1,0.39101234647438193,0.3910123354172133,0,0,0
36248,1,0.5255932073506332,0.5255932115203441,0,0,0
36293,0,0.5298742589268058,0.5298742589268058,0,0,0
36297,0,0.2924576247350877,0.29245762454744956,0,0,0
36305,1,0.4922006021068796,0.4922006021068796,0,0,0
36400,0,0.29647477125117994,0.2964747678923224,0,0,0
36419,0,0.29844465414281823,0.2984446522579747,0,0,0
36453,1,0.36225932145895534,0.36225928795167345,0,0,0
36462,1,0.8150514272395899,0.774180368706478,0,0,0
36484,1,0.3918818812577391,0.4001308751959714,0,0,0
36535,1,0.46569469154153265,0.4656946842113211,0,0,0
36548,0,0.30406325663900924,0.3040632564493056,0,0,0
36582,1,0.345008778328415,0.34500881189445826,0,0,0
36657,1,0.6227048505172496,0.6413912784388807,0,0,0
36665,1,0.7400844929128029,0.7400844921112285,0,0,0
36678,0,0.3289098861112778,0.3289098843233468,0,0,0
36733,0,0.7665617841953585,0.7665617787325933,0,0,0
36752,0,0.29628292525750743,0.29628292210500135,0,0,0
36753,0,0.29924736761298437,0.2992473674230514,0,0,0
36765,0,0.2722631726145643,0.2722631726145643,0,0,0
36774,1,0.43170216433306874,0.43170216263516836,0,0,0
36797,0,0.2642050054358268,0.2642050054358268,0,0,0
36852,0,0.3609356958648068,0.3609356935688543,0,0,0
36901,1,0.9961290034030956,0.9961290033700667,1,1,0
36934,0,0.2830378490182928,0.28303785056461317,0,0,0
36940,0,0.2993415974658837,0.2993415911419432,0,0,0
36945,0,0.29655499799654006,0.29655499780763334,0,0,0
36971,1,0.3158000762279022,0.32113715113985575,0,0,0
37024,1,0.3484414091981278,0.3506097949726156,0,0,0
37030,0,0.9503911748912858,0.9503911719388004,0,0,0
37121,0,0.28713538872274297,0.28713539161742146,0,0,0
37136,1,0.5209081864977801,0.5236129292682278,0,0,0
37186,0,0.2807703330738352,0.28077033288851333,0,0,0
37214,0,0.29700592899575,0.2970059288058258,0,0,0
37236,1,0.8496613663702591,0.8496613666513909,0,0,0
37242,1,0.7598838746616065,0.7647586256299629,0,0,0
37256,1,0.42368291704587246,0.442916540891899,0,0,0
37303,1,0.39761611414390396,0.39761610557279276,0,0,0
37325,0,0.2843559206925935,0.2843559220762344,0,0,0
37345,0,0.2863274184598147,0.2863274182752548,0,0,0
37379,0,0.30258424657486865,0.3025842463822312,0,0,0
37400,1,0.43882305408360345,0.43882305408360345,0,0,0
37401,1,0.8307562129713851,0.8307562129713851,0,0,0
37408,1,0.852154664197051,0.8485582455667208,0,0,0
37470,1,0.3417915987582473,0.3641883891138755,0,0,0
37481,0,0.8344034845659252,0.8344034845659252,0,0,0
37544,1,0.5105905855890155,0.5199484753541528,0,0,0
37547,1,0.637524431969699,0.6389496869927118,0,0,0
37561,0,0.4729423584618316,0.47294235766794573,0,0,0
37562,1,0.4253717153003455,0.43350442788665816,0,0,0
37588,1,0.32352044194393154,0.32954383325783143,0,0,0
37605,1,0.7620228464994617,0.7620228655869531,0,0,0
37616,0,0.3992078261038108,0.3992078269970588,0,0,0
37645,0,0.8259156556180958,0.8259156556180958,0,0,0
37666,1,0.944564333260176,0.944733870669665,0,0,0
37689,1,0.4959588215927807,0.49595766893599014,0,0,0
37705,1,0.36759976193851956,0.3704176981775642,0,0,0
37717,1,0.4914080714577512,0.4914092126503183,0,0,0
37732,1,0.30932018569110004,0.30932018569110004,0,0,0
37791,0,0.018960825953291925,0.018960825953291925,0,0,0
37816,0,0.281487077857382,0.2814870776750637,0,0,0
37850,0,0.2860707314719064,0.28607073128687005,0,0,0
37875,1,0.7643883582117867,0.7643883747037097,0,0,0
37881,0,0.3068723937508887,0.3068723935572312,0,0,0
37977,1,0.2863563089147725,0.2900466211967759,0,0,0
37983,0,0.28923724744239404,0.2892372472557132,0,0,0
37990,0,0.2785182248496103,0.2785182278016448,0,0,0
37993,1,0.3283885543331727,0.33241897886266775,0,0,0
38039,0,0.3082601141754162,0.30826010389426045,0,0,0
38099,1,0.6826055903071487,0.6624627857977385,0,0,0
38102,0,0.2876875104396389,0.28768751025455663,0,0,0
38117,1,0.9214450484466092,0.9214450510143097,0,0,0
38156,1,0.5094876260447064,0.5122310101858106,0,0,0
38168,0,0.3065543778978482,0.3065543792423458,0,0,0
38170,0,0.28222840037067143,0.28222840174987923,0,0,0
38180,0,0.8485858683754651,0.8485858681808487,0,0,0
38193,1,0.7641838527451675,0.76418386920871,0,0,0
38216,1,0.6742927738178898,0.5225927103390751,0,0,0
38222,0,0.30086168228326704,0.3008616820804042,0,0,0
38234,1,0.40846009063232025,0.411963306519858,0,0,0
38253,0,0.2941873890749749,0.2941873888867727,0,0,0
38279,0,0.5797085445899689,0.5797085445899689,0,0,0
38290,1,0.32928022822108394,0.3300198023101504,0,0,0
38345,0,0.7032849619675866,0.7032849619675866,0,0,0
38375,1,0.7397789191032614,0.7397789183047532,0,0,0
38430,1,0.9528615108428021,0.925886914846882,0,0,0
38449,0,0.28201536748474065,0.2820153525370889,0,0,0
38453,0,0.2985597496414331,0.29855974625521897,0,0,0
38469,0,0.2738410073834029,0.27384050049510933,0,0,0
38512,0,0.3001552026520216,0.30015520411878016,0,0,0
38573,1,0.9769578171756894,0.9769578135087643,0,0,0
38582,0,0.7771025468818291,0.7771025433446335,0,0,0
38598,0,0.30332182014804276,0.3033218199579606,0,0,0
38600,0,0.28314538326122185,0.283145383077907,0,0,0
38643,0,0.329469881255484,0.3294698798809641,0,0,0
38649,1,0.9712620710166764,0.9713898091867661,0,0,0
38654,0,0.2621306321270366,0.2621306321270366,0,0,0
38719,0,0.4194805703760698,0.4194816745495807,0,0,0
38786,1,0.3302277257839879,0.3302277176037885,0,0,0
38801,0,0.2948552999846248,0.29485529979623587,0,0,0
38821,0,0.29617442269769206,0.29617442250831655,0,0,0
38829,0,0.6222957584792995,0.6222957565271,0,0,0
38844,1,0.7646721330591798,0.764672152594396,0,0,0
38862,0,0.29426229189270153,0.2942622917041667,0,0,0
38866,0,0.799760898991233,0.7997608852186278,0,0,0
38910,1,0.44645591701666854,0.44645582902775244,0,0,0
38933,0,0.018960825953291925,0.018960825953291925,0,0,0
38961,1,0.9960991250639153,0.9953412548749297,1,1,0
38962,1,0.36794501405097013,0.36794501405097013,0,0,0
39008,0,0.2850952033431684,0.2850952031593932,0,0,0
39046,0,0.30757454670422596,0.30757454799590384,0,0,0
39050,1,0.33401407182369547,0.33561085631348464,0,0,0
39059,0,0.29845936212977225,0.29845936348669655,0,0,0
39081,0,0.2958754749559328,0.2958754747664781,0,0,0
39102,0,0.39048088078869997,0.39048088078869997,0,0,0
39144,0,0.28625476574859005,0.28625476556361373,0,0,0
39154,1,0.764673474638921,0.7646734941724759,0,0,0
39183,1,0.8058746252081956,0.8058746256636413,0,0,0
39205,1,0.7697872097470071,0.7715568575131854,0,0,0
39207,0,0.25690097020336794,0.25690097020336794,0,0,0
39212,0,0.2993123064446171,0.29931230625410415,0,0,0
39217,1,0.3209893350146538,0.33755222088603765,0,0,0
39264,1,0.29821059099993635,0.30137664684692345,0,0,0
39313,1,0.37998723621961455,0.3862500317439154,0,0,0
39354,0,0.28598259174385277,0.28598259316974145,0,0,0
39362,1,0.9399683662339634,0.9399683650204987,0,0,0
39406,0,0.5799355080115182,0.5799355035296555,0,0,0
39413,0,0.7791103142103363,0.7791103123482519,0,0,0
39440,1,0.871918840821764,0.8726487690323573,0,0,0
39453,1,0.27143988535168145,0.2771917533359438,0,0,0
39467,0,0.2931127963837005,0.29311279601353174,0,0,0
39468,1,0.5898066328555385,0.592818204215993,0,0,0
39496,0,0.48067973499929334,0.48067973499929334,0,0,0
39510,1,0.7966173148554985,0.799561848011086,0,0,0
39515,0,0.37832675047959,0.37832675047959,0,0,0
39565,1,0.9504930913316778,0.9158821711273369,0,0,0
39575,1,0.8665390089256317,0.8671947426669503,0,0,0
39619,0,0.28434641102604563,0.2843464108407526,0,0,0
39636,1,0.6294191940044706,0.6294191940044706,0,0,0
39652,1,0.6247236784655879,0.6511390340055316,0,0,0
39657,0,0.2847946308733487,0.28479463068932687,0,0,0
39671,0,0.5758364172706523,0.5758364215265884,0,0,0
39687,0,0.2943386999699561,0.2943387013149476,0,0,0
39710,1,0.9689194467784292,0.968810269013023,0,0,0
39719,0,0.29858143151925576,0.29858143330290476,0,0,0
39800,0,0.28359689078558603,0.2835968906018426,0,0,0
39870,1,0.5584257694202301,0.558425769773607,0,0,0
39899,0,0.2880510319887172,0.2880510317304398,0,0,0
39970,0,0.2829922971657697,0.2829922969824382,0,0,0
40084,1,0.4423969320063342,0.4423969418629977,0,0,0
40114,0,0.2944000474662111,0.29440004727827923,0,0,0
40168,0,0.28690954399632485,0.2869095438861785,0,0,0
40191,0,0.29966518983287826,0.2996651896421567,0,0,0
40204,1,0.9579789956698729,0.9581095870167681,0,0,0
40274,0,0.5840744830437329,0.5840744340693025,0,0,0
40356,0,0.29558261692658916,0.29558261670837094,0,0,0
40377,0,0.30122371492980304,0.3012237147382876,0,0,0
40397,0,0.7184459614361411,0.7184459578189974,0,0,0
40521,0,0.2831213738976356,0.2831213754231311,0,0,0
40525,0,0.6974333411545385,0.6974333411545385,0,0,0
40542,1,0.5049510956907742,0.5073399978244423,0,0,0
40544,0,0.2766145136080517,0.2766145136080517,0,0,0
40550,0,0.2853023961422672,0.28530239595796714,0,0,0
40554,1,0.5763276703752839,0.5763276698716343,0,0,0
40570,1,0.9903916054604466,0.990536446944929,1,1,0
40585,1,0.3924434612399772,0.3924434612399772,0,0,0
40617,1,0.5154371062517022,0.5154370943153106,0,0,0
40627,0,0.5791352913320177,0.579135284470228,0,0,0
40654,1,0.4126794078563879,0.4405392921040333,0,0,0
40671,1,0.6259697000068487,0.6259696980616639,0,0,0
40677,0,0.2961294678586949,0.29612946767032633,0,0,0
40725,0,0.2867152624438658,0.2867152638988499,0,0,0
40790,1,0.3778849189575609,0.3778837339622973,0,0,0
40820,1,0.7372411432323888,0.7362895741305456,0,0,0
40870,1,0.2688699508260842,0.27452952768455735,0,0,0
40877,1,0.4501880884903695,0.4501880876542229,0,0,0
40889,0,0.615439061781901,0.615439061781901,0,0,0
40920,0,0.018960825953291925,0.018960825953291925,0,0,0
40932,0,0.27253762134525694,0.27253852968154346,0,0,0
40949,0,0.27854891205103127,0.27854891186852215,0,0,0
40963,0,0.27959472277291386,0.2795947241641316,0,0,0
40976,0,0.28714064450022325,0.2871406443159458,0,0,0
41018,0,0.4392831119079947,0.4392819711810292,0,0,0
41045,1,0.773338746913505,0.773338746913505,0,0,0
41073,1,0.7615644803452043,0.7615644671363192,0,0,0
41075,0,0.25351502717405283,0.25351502717405283,0,0,0
41113,1,0.5624512051702831,0.5624512025341327,0,0,0
41184,0,0.30415265748893566,0.30415265554609394,0,0,0
41226,1,0.702096902309592,0.7079932323464847,0,0,0
41272,0,0.30358760235036497,0.30358759926048373,0,0,0
41295,1,0.8428046778920562,0.7522156968414162,0,0,0
41337,0,0.4060208438994381,0.4060208438994381,0,0,0
41367,1,0.9953105023386922,0.9953105023717357,1,1,0
41403,0,0.3019699436408076,0.30196994346649086,0,0,0
41416,1,0.7742455375841532,0.7742455375841532,0,0,0
41428,0,0.2939208619917292,0.29392086184420024,0,0,0
41467,1,0.4804374512152872,0.4831416446967604,0,0,0
41472,1,0.7788072635838441,0.7145620814245857,0,0,0
41501,0,0.414539741366587,0.414539741366587,0,0,0
41550,1,0.40924560953150646,0.40924560953150646,0,0,0
41553,0,0.7307923342424394,0.7307923344439019,0,0,0
41555,1,0.3310566413749692,0.3358034113263786,0,0,0
41573,0,0.28607457130172975,0.28607457111716006,0,0,0
41581,0,0.6437907395443864,0.6437907018001771,0,0,0
41661,1,0.5993524105580066,0.5993524105580066,0,0,0
41825,0,0.2894800139842009,0.2894800137535646,0,0,0
41838,0,0.2850212525668864,0.28502125248287624,0,0,0
41916,0,0.28432669746404077,0.28432669719769926,0,0,0
41920,0,0.6526916463093719,0.6526916448332525,0,0,0
41924,1,0.7747432027985927,0.5911145866143561,0,0,0
41953,0,0.3003776674425701,0.30037766725190496,0,0,0
41955,0,0.2940518995577329,0.29405189937076365,0,0,0
41958,1,0.32464416348059155,0.327000686548349,0,0,0
41964,0,0.2876743734253028,0.2876743732392878,0,0,0
42045,0,0.28454349721930206,0.2845434970353291,0,0,0
42092,0,0.5202940163128393,0.5202940111346991,0,0,0
42107,0,0.4076700281931475,0.40767002214319026,0,0,0
42134,1,0.7611530751609032,0.6481207628063875,0,0,0
42138,0,0.2728525337217653,0.2728525337217653,0,0,0
42205,0,0.018960825953291925,0.018960825953291925,0,0,0
42234,0,0.3000638086054602,0.30006381005949506,0,0,0
42291,1,0.32689281860682307,0.32689281860682307,0,0,0
42323,0,0.30400750361997586,0.30400750342765,0,0,0
42335,0,0.48675557944007863,0.4867555782951156,0,0,0
42350,1,0.9678364286930975,0.9677390057787443,0,0,0
42355,1,0.7479642929257616,0.7479642796170505,0,0,0
42362,0,0.28057142123144135,0.2805714194063345,0,0,0
42432,0,0.3225407386898256,0.3225407330587292,0,0,0
42458,0,0.28759561176012427,0.2875956115743758,0,0,0
42461,1,0.41304708180522876,0.41553370049251775,0,0,0
42491,0,0.2987855622646308,0.2987855620735849,0,0,0
42528,0,0.2862346031390273,0.2862346030364918,0,0,0
42544,1,0.41552884151632236,0.418241942397755,0,0,0
42567,1,0.3404723973862154,0.3404712905354922,0,0,0
42621,1,0.9446071326858394,0.9446071292546683,0,0,0
42643,0,0.2742347767859517,0.2742347767859517,0,0,0
42644,0,0.29588716051216823,0.2958871636069392,0,0,0
42656,1,0.6220840020327058,0.6220079688125225,0,0,0
42708,1,0.3300141246932104,0.3300141165391404,0,0,0
42726,0,0.2855874037591269,0.2855874036599009,0,0,0
42727,0,0.30727664905564356,0.3072766488614196,0,0,0
42747,0,0.29754025361608727,0.2975402534260647,0,0,0
42767,0,0.2620928216660676,0.2620928216660676,0,0,0
42772,0,0.4678187564605631,0.4678187555969083,0,0,0
42775,0,0.3042079040932729,0.30420790387644453,0,0,0
42794,0,0.2854347392178079,0.28543473903319594,0,0,0
42806,0,0.9695840937105518,0.9695840940681649,0,0,0
42855,0,0.2977297446480327,0.2977297444583374,0,0,0
42915,1,0.47532247406062944,0.4794409580840589,0,0,0
42969,0,0.616607345450448,0.616607346223772,0,0,0
42974,0,0.7032849619675866,0.7032849619675866,0,0,0
42980,1,0.2925583703612718,0.29526472463058195,0,0,0
42989,1,0.5016477221785267,0.4136800992317782,0,0,0
43020,0,0.7038669546211305,0.703866960121562,0,0,0
43117,1,0.5317284060833561,0.5341382296093452,0,0,0
43123,0,0.41139229476535305,0.41139105387431946,0,0,0
43160,0,0.2836899364523641,0.28368993640224127,0,0,0
